pack_slug,seed_key,month,units,amount,units_men,units_women,amount_men,amount_women,city,store_type,uf,created_at,updated_at,batch_sha
levis_lw_pk,name:208814360c25ec35bd3b6670ec6b96c5b8d8cf55a791d458f8a96ea2688fa6ec,2026-05-01,42.000000,256991.04,0.000000,0.000000,0.00,0.00,Cap Fed,Levi's Store (franchise),"",2026-08-17 19:35:13.963927+00,2026-08-17 19:35:13.963929+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:208814360c25ec35bd3b6670ec6b96c5b8d8cf55a791d458f8a96ea2688fa6ec,2026-07-01,66.000000,473182.59,0.000000,0.000000,0.00,0.00,Cap Fed,Levi's Store (franchise),"",2026-08-17 19:35:13.964928+00,2026-08-17 19:35:13.96493+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:f571b4738aece2dc024a1d86fc7ba9a6adfea6bde53c02792334ca8cc0488562,2026-06-01,48.000000,313961.61,0.000000,0.000000,0.00,0.00,Cap Fed,Levi's Store (franchise),"",2026-08-17 19:35:13.965962+00,2026-08-17 19:35:13.965965+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:7914a0ffe191edd7c984469293c18f3bdb411328773300607f75f9d8040c3bf1,2026-01-01,96.000000,653798.58,0.000000,0.000000,0.00,0.00,Cap Fed,Levi's Store (franchise),"",2026-08-17 19:35:13.967043+00,2026-08-17 19:35:13.967046+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:7914a0ffe191edd7c984469293c18f3bdb411328773300607f75f9d8040c3bf1,2026-04-01,96.000000,692602.44,0.000000,0.000000,0.00,0.00,Cap Fed,Levi's Store (franchise),"",2026-08-17 19:35:13.968237+00,2026-08-17 19:35:13.96824+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:1b9f2965375e4bd50f083ed279fe18c882542fbeb68c3ca38df4007aff387134,2026-06-01,72.000000,510499.29,0.000000,0.000000,0.00,0.00,Cap Fed,Levi's Store (franchise),"",2026-08-17 19:35:13.969345+00,2026-08-17 19:35:13.969348+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:b4bc0b434ea2c2e12424e89609d90cb949ba227ba05b0f9b5edd7c8de6a201e9,2026-01-01,72.000000,509006.52,0.000000,0.000000,0.00,0.00,Cap Fed,Levi's Store (franchise),"",2026-08-17 19:35:13.970537+00,2026-08-17 19:35:13.97054+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:b4bc0b434ea2c2e12424e89609d90cb949ba227ba05b0f9b5edd7c8de6a201e9,2026-06-01,24.000000,157727.19,0.000000,0.000000,0.00,0.00,Cap Fed,Levi's Store (franchise),"",2026-08-17 19:35:13.971833+00,2026-08-17 19:35:13.971836+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:87e1ecf950b921c66ea76f1796700fa42aef1a56318a1fa95a7fe124a12c5475,2026-01-01,102.000000,742114.77,0.000000,0.000000,0.00,0.00,Cap Fed,Levi's Store (franchise),"",2026-08-17 19:35:13.973053+00,2026-08-17 19:35:13.973056+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:17811fe6cba177c8736889dc5750a962333422d444718dc6ed3949950504fafa,2026-01-01,66.000000,467748.54,0.000000,0.000000,0.00,0.00,Cap Fed,Levi's Store (franchise),"",2026-08-17 19:35:13.974187+00,2026-08-17 19:35:13.97419+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:17811fe6cba177c8736889dc5750a962333422d444718dc6ed3949950504fafa,2026-02-01,72.000000,504030.96,0.000000,0.000000,0.00,0.00,Cap Fed,Levi's Store (franchise),"",2026-08-17 19:35:13.975315+00,2026-08-17 19:35:13.975318+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:17811fe6cba177c8736889dc5750a962333422d444718dc6ed3949950504fafa,2026-05-01,72.000000,515474.85,0.000000,0.000000,0.00,0.00,Cap Fed,Levi's Store (franchise),"",2026-08-17 19:35:13.976451+00,2026-08-17 19:35:13.976454+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:4c4d48c03f59387dee7e69d3a76670db84ce9cc787b7ce700e95454f8084b7f4,2026-06-01,36.000000,269181.57,0.000000,0.000000,0.00,0.00,Cap Fed,Levi's Store (franchise),"",2026-08-17 19:35:13.97759+00,2026-08-17 19:35:13.977593+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:0903be3b82427ec85a84a5b69c5ea371438dd8f451591d4f99969a84d7f3eac1,2026-05-01,12.000000,79112.22,0.000000,0.000000,0.00,0.00,Cap Fed,Levi's Store (franchise),"",2026-08-17 19:35:13.978753+00,2026-08-17 19:35:13.978756+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:f951c94d7075fc7f9117c3cc06c8c61e8a4d10fe29e46ceebef4568e284c9fd1,2026-04-01,24.000000,196039.92,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:13.979888+00,2026-08-17 19:35:13.979891+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:3d622861852d0aca87544429ea6ae134d0e97a6cade64cfba544d5cc072203a9,2026-06-01,36.000000,322537.80,0.000000,0.000000,0.00,0.00,Sur,Multibrand,"",2026-08-17 19:35:13.981038+00,2026-08-17 19:35:13.981042+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:fb4bcec5c140b85450dbacd99386988d3245c1960307084de727a22b046f5528,2026-02-01,72.000000,570147.60,0.000000,0.000000,0.00,0.00,Cuyo,Multibrand,"",2026-08-17 19:35:13.982175+00,2026-08-17 19:35:13.982178+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:e18fe8bf4f8ce911e00030a87f54361f242c07eaa38395f53e5721d42bbc719c,2026-04-01,72.000000,583026.00,0.000000,0.000000,0.00,0.00,Cuyo,Multibrand,"",2026-08-17 19:35:13.983322+00,2026-08-17 19:35:13.983325+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:6fb4548c3dc1bdab98206d04dfa98c129a82bb0233305da32b8093a1a683345f,2026-05-01,1092.000000,7446766.32,0.000000,0.000000,0.00,0.00,Córdoba,Multibrand,"",2026-08-17 19:35:13.984451+00,2026-08-17 19:35:13.984454+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:bc5c675af4a7b033c2dd865bbd35ea2283a4c8c8de074fbe3dd21ce5c2a6c927,2026-01-01,474.000000,2604396.78,0.000000,0.000000,0.00,0.00,Córdoba,Multibrand,"",2026-08-17 19:35:13.985584+00,2026-08-17 19:35:13.985587+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:bc5c675af4a7b033c2dd865bbd35ea2283a4c8c8de074fbe3dd21ce5c2a6c927,2026-02-01,168.000000,1170618.48,0.000000,0.000000,0.00,0.00,Córdoba,Multibrand,"",2026-08-17 19:35:13.986742+00,2026-08-17 19:35:13.986745+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:bc5c675af4a7b033c2dd865bbd35ea2283a4c8c8de074fbe3dd21ce5c2a6c927,2026-04-01,624.000000,4635059.76,0.000000,0.000000,0.00,0.00,Córdoba,Multibrand,"",2026-08-17 19:35:13.988056+00,2026-08-17 19:35:13.988061+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:bc5c675af4a7b033c2dd865bbd35ea2283a4c8c8de074fbe3dd21ce5c2a6c927,2026-07-01,744.000000,5515396.92,0.000000,0.000000,0.00,0.00,Córdoba,Multibrand,"",2026-08-17 19:35:13.989245+00,2026-08-17 19:35:13.989249+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:a2a27c83f99d1ff1221d92eb487a840b9f6b624a6e4140738d2293a6dab65400,2026-02-01,24.000000,193171.20,0.000000,0.000000,0.00,0.00,Córdoba,Multibrand,"",2026-08-17 19:35:13.990302+00,2026-08-17 19:35:13.990305+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:13404ec6389832215b9a20c584d6639f4f9abc1dfc3305aa8cbf6d2e8ba78f7f,2026-04-01,600.000000,3420000.00,0.000000,0.000000,0.00,0.00,GBA,Multibrand,"",2026-08-17 19:35:13.991388+00,2026-08-17 19:35:13.991391+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:aeea41870ad3cc0942eb11b3548169a8ed0b4aa372e9d3505a93a7422e41fe3c,2026-06-01,192.000000,1550346.00,0.000000,0.000000,0.00,0.00,GBA,Multibrand,"",2026-08-17 19:35:13.992424+00,2026-08-17 19:35:13.992427+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
levis_lw_pk,name:935e179dbeae7fcc6cda31398f3c736fd793576a4e481546177614188da1f858,2026-06-01,48.000000,368781.60,0.000000,0.000000,0.00,0.00,GBA,Multibrand,"",2026-08-17 19:35:13.993502+00,2026-08-17 19:35:13.993505+00,a35db4cd5d87db8b617051dca6dcade0db7ef79d96c928be0ea234f57f03454d
lw_propia,name:3a294f5d963b82dfd2b35b4f6c1c27219198a2e9dcf0c7c7419ac3bcc969b576,2026-01-01,-29.333000,-666772.32,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:13.994542+00,2026-08-17 19:35:13.994544+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:3a294f5d963b82dfd2b35b4f6c1c27219198a2e9dcf0c7c7419ac3bcc969b576,2026-02-01,6029.000000,125032033.44,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:13.995572+00,2026-08-17 19:35:13.995575+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:3a294f5d963b82dfd2b35b4f6c1c27219198a2e9dcf0c7c7419ac3bcc969b576,2026-03-01,4501.000000,85375574.80,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:13.996708+00,2026-08-17 19:35:13.996711+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:3a294f5d963b82dfd2b35b4f6c1c27219198a2e9dcf0c7c7419ac3bcc969b576,2026-04-01,9749.500000,219104370.18,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:13.997791+00,2026-08-17 19:35:13.997794+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:3a294f5d963b82dfd2b35b4f6c1c27219198a2e9dcf0c7c7419ac3bcc969b576,2026-05-01,5282.000000,122357361.12,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:13.998879+00,2026-08-17 19:35:13.998881+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:3a294f5d963b82dfd2b35b4f6c1c27219198a2e9dcf0c7c7419ac3bcc969b576,2026-06-01,3035.750000,72362393.12,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:13.999966+00,2026-08-17 19:35:13.999969+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:3a294f5d963b82dfd2b35b4f6c1c27219198a2e9dcf0c7c7419ac3bcc969b576,2026-07-01,3135.000000,74479596.48,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.001047+00,2026-08-17 19:35:14.00105+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:f7097510d5a153540d1eb77505d4c5a2b2fcf730f6c440cc45c4ffd3257d8b3c,2026-01-01,36.750000,1030690.80,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.002115+00,2026-08-17 19:35:14.002118+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:673edaaa045c3012dacfaffeb48b7f7cf08a0dbf68678db1731ebeff5fa111d8,2026-04-01,260.000000,5821203.78,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.003231+00,2026-08-17 19:35:14.003234+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:17cca6409fea6580fd0e16cc084847a5b2608dbb43465e4abf8b5bb8a3566732,2026-01-01,6199.000000,116290852.20,0.000000,0.000000,0.00,0.00,Cap Fed,Puma Stores,"",2026-08-17 19:35:14.004551+00,2026-08-17 19:35:14.004555+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:17cca6409fea6580fd0e16cc084847a5b2608dbb43465e4abf8b5bb8a3566732,2026-02-01,638.000000,11211059.60,0.000000,0.000000,0.00,0.00,Cap Fed,Puma Stores,"",2026-08-17 19:35:14.005664+00,2026-08-17 19:35:14.005667+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:17cca6409fea6580fd0e16cc084847a5b2608dbb43465e4abf8b5bb8a3566732,2026-03-01,245.500000,5788201.60,0.000000,0.000000,0.00,0.00,Cap Fed,Puma Stores,"",2026-08-17 19:35:14.006744+00,2026-08-17 19:35:14.006747+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:17cca6409fea6580fd0e16cc084847a5b2608dbb43465e4abf8b5bb8a3566732,2026-04-01,8741.000000,179343057.80,0.000000,0.000000,0.00,0.00,Cap Fed,Puma Stores,"",2026-08-17 19:35:14.007665+00,2026-08-17 19:35:14.007669+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:17cca6409fea6580fd0e16cc084847a5b2608dbb43465e4abf8b5bb8a3566732,2026-05-01,3555.000000,85834355.80,0.000000,0.000000,0.00,0.00,Cap Fed,Puma Stores,"",2026-08-17 19:35:14.008574+00,2026-08-17 19:35:14.008577+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:17cca6409fea6580fd0e16cc084847a5b2608dbb43465e4abf8b5bb8a3566732,2026-06-01,3201.500000,72878619.00,0.000000,0.000000,0.00,0.00,Cap Fed,Puma Stores,"",2026-08-17 19:35:14.00948+00,2026-08-17 19:35:14.009483+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:17cca6409fea6580fd0e16cc084847a5b2608dbb43465e4abf8b5bb8a3566732,2026-07-01,130.500000,2604360.00,0.000000,0.000000,0.00,0.00,Cap Fed,Puma Stores,"",2026-08-17 19:35:14.010386+00,2026-08-17 19:35:14.010389+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:64fb4c57de9744c3974897a315349696f6baeab0e68d0a899cf61a798f0f991b,2026-02-01,-13.084000,-233674.80,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.011487+00,2026-08-17 19:35:14.01149+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:64fb4c57de9744c3974897a315349696f6baeab0e68d0a899cf61a798f0f991b,2026-03-01,1026.417000,20729132.56,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.012576+00,2026-08-17 19:35:14.012578+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:64fb4c57de9744c3974897a315349696f6baeab0e68d0a899cf61a798f0f991b,2026-04-01,389.001000,8015969.12,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.013735+00,2026-08-17 19:35:14.013738+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:64fb4c57de9744c3974897a315349696f6baeab0e68d0a899cf61a798f0f991b,2026-06-01,226.167000,5255769.84,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.014874+00,2026-08-17 19:35:14.014877+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:64fb4c57de9744c3974897a315349696f6baeab0e68d0a899cf61a798f0f991b,2026-07-01,95.001000,2267493.36,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.015975+00,2026-08-17 19:35:14.015978+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:2fee77153ceb6b4f821832b05db675c53bf3a3b888b76751f995573116bb395e,2026-02-01,126.000000,3650176.80,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.017173+00,2026-08-17 19:35:14.017176+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:2fee77153ceb6b4f821832b05db675c53bf3a3b888b76751f995573116bb395e,2026-03-01,106.000000,2954880.00,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.018262+00,2026-08-17 19:35:14.018265+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:2fee77153ceb6b4f821832b05db675c53bf3a3b888b76751f995573116bb395e,2026-04-01,39.000000,932239.20,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.019331+00,2026-08-17 19:35:14.019335+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:2fee77153ceb6b4f821832b05db675c53bf3a3b888b76751f995573116bb395e,2026-06-01,90.000000,2602893.60,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.020557+00,2026-08-17 19:35:14.020561+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:2fee77153ceb6b4f821832b05db675c53bf3a3b888b76751f995573116bb395e,2026-07-01,28.000000,688034.56,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.021819+00,2026-08-17 19:35:14.021822+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:2332f650550496e06b6b3f0b95f79723d51c17fa618fa7ffac44b3636b2ec65d,2026-02-01,785.500000,17327989.50,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.023037+00,2026-08-17 19:35:14.02304+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:2332f650550496e06b6b3f0b95f79723d51c17fa618fa7ffac44b3636b2ec65d,2026-03-01,271.500000,5825337.30,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.024079+00,2026-08-17 19:35:14.024082+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:2332f650550496e06b6b3f0b95f79723d51c17fa618fa7ffac44b3636b2ec65d,2026-04-01,1056.000000,25499208.48,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.02516+00,2026-08-17 19:35:14.025163+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:2332f650550496e06b6b3f0b95f79723d51c17fa618fa7ffac44b3636b2ec65d,2026-05-01,351.000000,8759886.99,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.026258+00,2026-08-17 19:35:14.026262+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:2332f650550496e06b6b3f0b95f79723d51c17fa618fa7ffac44b3636b2ec65d,2026-06-01,457.500000,11679517.65,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.027338+00,2026-08-17 19:35:14.027341+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:2332f650550496e06b6b3f0b95f79723d51c17fa618fa7ffac44b3636b2ec65d,2026-07-01,695.500000,17042506.80,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.028432+00,2026-08-17 19:35:14.028435+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:4f6870ec7946e3ca49a0f36715777a5e2a206eff365c0ffaccd653b02d3ca2f8,2026-03-01,9.000000,263057.40,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.029565+00,2026-08-17 19:35:14.029569+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:1ec2066e0e836a99c61ab32f81ccd31bce02fc98e444a7d6070936854fb01e98,2026-02-01,2629.500000,55731765.72,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.030657+00,2026-08-17 19:35:14.03066+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:1ec2066e0e836a99c61ab32f81ccd31bce02fc98e444a7d6070936854fb01e98,2026-03-01,388.500000,6471501.32,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.031749+00,2026-08-17 19:35:14.031752+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:1ec2066e0e836a99c61ab32f81ccd31bce02fc98e444a7d6070936854fb01e98,2026-05-01,1779.500000,39855162.57,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.032818+00,2026-08-17 19:35:14.032821+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:8e6df3304b67f1e6557c839c04b4278a5526f6d197861bbc1c13aef4eb5ddb33,2026-04-01,37.500000,1022392.80,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.033891+00,2026-08-17 19:35:14.033894+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:7b9312273eb4e9664bf1a4ffcaaff7e4e32bdacc33c893d72f03b38ba8aef970,2026-01-01,126.666000,2620274.29,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.035038+00,2026-08-17 19:35:14.035041+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:7b9312273eb4e9664bf1a4ffcaaff7e4e32bdacc33c893d72f03b38ba8aef970,2026-02-01,347.417000,7246937.87,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.036131+00,2026-08-17 19:35:14.036134+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:7b9312273eb4e9664bf1a4ffcaaff7e4e32bdacc33c893d72f03b38ba8aef970,2026-03-01,196.750000,4187642.23,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.037179+00,2026-08-17 19:35:14.037182+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:7b9312273eb4e9664bf1a4ffcaaff7e4e32bdacc33c893d72f03b38ba8aef970,2026-04-01,307.002000,7329410.48,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.038246+00,2026-08-17 19:35:14.038249+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:7b9312273eb4e9664bf1a4ffcaaff7e4e32bdacc33c893d72f03b38ba8aef970,2026-05-01,253.833000,5600952.16,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.039347+00,2026-08-17 19:35:14.03935+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:7b9312273eb4e9664bf1a4ffcaaff7e4e32bdacc33c893d72f03b38ba8aef970,2026-06-01,65.750000,1715604.34,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.040313+00,2026-08-17 19:35:14.040316+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:7b9312273eb4e9664bf1a4ffcaaff7e4e32bdacc33c893d72f03b38ba8aef970,2026-07-01,205.501000,4716714.23,0.000000,0.000000,0.00,0.00,Cap Fed,Multibrand,"",2026-08-17 19:35:14.041326+00,2026-08-17 19:35:14.041329+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:37b736f85cfb663f7ce09ac22402c9d9a8bfc701b25afa2dfcf7a075289e0533,2026-02-01,122.500000,2881775.02,0.000000,0.000000,0.00,0.00,NEA,Multibrand,"",2026-08-17 19:35:14.042365+00,2026-08-17 19:35:14.042368+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:37b736f85cfb663f7ce09ac22402c9d9a8bfc701b25afa2dfcf7a075289e0533,2026-03-01,77.500000,1965678.91,0.000000,0.000000,0.00,0.00,NEA,Multibrand,"",2026-08-17 19:35:14.043439+00,2026-08-17 19:35:14.043442+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:37b736f85cfb663f7ce09ac22402c9d9a8bfc701b25afa2dfcf7a075289e0533,2026-05-01,94.500000,2351060.19,0.000000,0.000000,0.00,0.00,NEA,Multibrand,"",2026-08-17 19:35:14.044542+00,2026-08-17 19:35:14.044545+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:37b736f85cfb663f7ce09ac22402c9d9a8bfc701b25afa2dfcf7a075289e0533,2026-07-01,58.250000,1511801.36,0.000000,0.000000,0.00,0.00,NEA,Multibrand,"",2026-08-17 19:35:14.045643+00,2026-08-17 19:35:14.045645+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
lw_propia,name:4903a69dcf155a5654216c75c2455b6d4ff48b5a0c603224808a6574bf358924,2026-02-01,33.750000,698862.65,0.000000,0.000000,0.00,0.00,NEA,Multibrand,"",2026-08-17 19:35:14.046743+00,2026-08-17 19:35:14.046746+00,57789e969e6538dc2b2abdf145ad06905f3e3b41463300bc1d1db806f16a5230
